index,image_dir,conv_a,conv_b,conv_c,conv_d,conv_e,conv_f,conv_g,conv_h,is_fridge_corner
492,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_6521657.jpg,-4302.0,-5826.0,-4262.0,-4658.0,-604.0,604.0,960.0,-960.0,1.0
472,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_6312244.jpg,-5001.0,-6183.0,-6349.0,-7097.0,1131.0,-1131.0,965.0,-965.0,1.0
1894,./corner_detector_dataset/images/javier_1664326457_087832.jpg,-8323.0,-9093.0,-9055.0,-9767.0,703.0,-703.0,741.0,-741.0,0.0
1767,./corner_detector_dataset/images/alex_1664325457_3373673.jpg,-4280.0,-4364.0,-4556.0,-4616.0,264.0,-264.0,72.0,-72.0,0.0
1928,./corner_detector_dataset/images/javier_1664326705_2696524.jpg,-7444.0,-6982.0,-5946.0,-6328.0,-1076.0,1076.0,-40.0,40.0,0.0
1399,./corner_detector_dataset/images/alex_1664325487_7849126.jpg,-4929.0,-5165.0,-6223.0,-6541.0,1335.0,-1335.0,277.0,-277.0,0.0
89,./corner_detector_dataset/images/javier_1664326690_2877526.jpg,-9047.0,-6055.0,-8623.0,-5417.0,-531.0,531.0,-3099.0,3099.0,1.0
1402,./corner_detector_dataset/images/javier_1664326644_1565166.jpg,-3187.0,-3023.0,-2393.0,-2431.0,-693.0,693.0,-63.0,63.0,0.0
97,./corner_detector_dataset/images/javier_1664326731_747318.jpg,-1978.0,-2244.0,-2462.0,-2100.0,170.0,-170.0,-48.0,48.0,1.0
1066,./corner_detector_dataset/images/javier_1664326521_796388.jpg,-7859.0,-8415.0,-8377.0,-8891.0,497.0,-497.0,535.0,-535.0,0.0
1023,./corner_detector_dataset/images/alex_1664325706_180602.jpg,-2047.0,-2069.0,-1383.0,-1459.0,-637.0,637.0,49.0,-49.0,0.0
1851,./corner_detector_dataset/images/josea_1664325665_0753791.jpg,-2609.0,-2935.0,-2717.0,-2993.0,83.0,-83.0,301.0,-301.0,0.0
1427,./corner_detector_dataset/images/javier_1664326752_5328138.jpg,-6967.0,-7081.0,-7449.0,-7525.0,463.0,-463.0,95.0,-95.0,0.0
449,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_60928.jpg,-2581.0,-3149.0,-777.0,-3135.0,-909.0,909.0,1463.0,-1463.0,1.0
550,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_7110097.jpg,-5655.0,-6893.0,-1735.0,-6875.0,-1969.0,1969.0,3189.0,-3189.0,1.0
2087,./corner_detector_dataset/images/josea_1664325284_3031092.jpg,-3544.0,-3354.0,-2516.0,-2462.0,-960.0,960.0,-122.0,122.0,0.0
218,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_3456848.jpg,-2167.0,-4315.0,-1897.0,-4143.0,-221.0,221.0,2197.0,-2197.0,1.0
178,./corner_detector_dataset/images/josea_1664326439_1152976.jpg,-4013.0,-2513.0,-3341.0,-699.0,-1243.0,1243.0,-2071.0,2071.0,1.0
433,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_5923257.jpg,-5590.0,-6832.0,-1702.0,-6792.0,-1964.0,1964.0,3166.0,-3166.0,1.0
567,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_7489395.jpg,-2050.0,-2164.0,-338.0,-2100.0,-888.0,888.0,938.0,-938.0,1.0
1719,./corner_detector_dataset/images/alex_1664325688_0653737.jpg,-7922.0,-6548.0,-7738.0,-7036.0,152.0,-152.0,-1038.0,1038.0,0.0
741,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_9238467.jpg,-1888.0,-256.0,-2748.0,-2216.0,1410.0,-1410.0,-1082.0,1082.0,1.0
1490,./corner_detector_dataset/images/josea_1664326228_099194.jpg,-7380.0,-7760.0,-7656.0,-8324.0,420.0,-420.0,524.0,-524.0,0.0
483,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_6431894.jpg,-2273.0,-5269.0,-1983.0,-6353.0,397.0,-397.0,3683.0,-3683.0,1.0
1613,./corner_detector_dataset/images/javier_1664326678_8331995.jpg,-6945.0,-8543.0,-7703.0,-9043.0,629.0,-629.0,1469.0,-1469.0,0.0
1713,./corner_detector_dataset/images/alex_1664325599_7720494.jpg,-4555.0,-5189.0,-6223.0,-6335.0,1407.0,-1407.0,373.0,-373.0,0.0
437,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_5983112.jpg,-3091.0,-1923.0,-2999.0,-2889.0,437.0,-437.0,-639.0,639.0,1.0
780,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_9637396.jpg,-1157.0,-1685.0,-679.0,-1713.0,-225.0,225.0,781.0,-781.0,1.0
548,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_7110097.jpg,-3275.0,-3989.0,-997.0,-3977.0,-1145.0,1145.0,1847.0,-1847.0,1.0
853,./corner_detector_dataset/images/javier_1664326757_4166067.jpg,-4936.0,-4498.0,-5128.0,-5950.0,822.0,-822.0,192.0,-192.0,0.0
1085,./corner_detector_dataset/images/josea_1664327062_2388449.jpg,-9301.0,-9127.0,-4337.0,-4881.0,-4605.0,4605.0,185.0,-185.0,0.0
1940,./corner_detector_dataset/images/alex_1664325510_009399.jpg,-3648.0,-3426.0,-2612.0,-2318.0,-1072.0,1072.0,-258.0,258.0,0.0
782,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_9667308.jpg,-2463.0,-1541.0,-2077.0,-493.0,-717.0,717.0,-1253.0,1253.0,1.0
1918,./corner_detector_dataset/images/josea_1664327291_991061.jpg,-1585.0,-5995.0,-2857.0,-6073.0,675.0,-675.0,3813.0,-3813.0,0.0
1941,./corner_detector_dataset/images/josea_1664325682_9677472.jpg,-8342.0,-8886.0,-9106.0,-9570.0,724.0,-724.0,504.0,-504.0,0.0
1505,./corner_detector_dataset/images/javier_1664326726_7200332.jpg,-1509.0,-1385.0,-1375.0,-1493.0,-13.0,13.0,-3.0,3.0,0.0
1007,./corner_detector_dataset/images/josea_1664325562_7215178.jpg,-2728.0,-2940.0,-2766.0,-2974.0,36.0,-36.0,210.0,-210.0,0.0
1632,./corner_detector_dataset/images/alex_1664325495_1866624.jpg,-5122.0,-7066.0,-7054.0,-6254.0,560.0,-560.0,572.0,-572.0,0.0
1567,./corner_detector_dataset/images/alex_1664325479_7847347.jpg,-2224.0,-2138.0,-3038.0,-2808.0,742.0,-742.0,-158.0,158.0,0.0
673,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_8536284.jpg,-2377.0,-2495.0,-433.0,-2469.0,-985.0,985.0,1077.0,-1077.0,1.0
2069,./corner_detector_dataset/images/josea_1664325742_9735904.jpg,-1497.0,-1347.0,-1339.0,-1263.0,-121.0,121.0,-113.0,113.0,0.0
686,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_8685863.jpg,-3633.0,-2841.0,-3471.0,-2541.0,-231.0,231.0,-861.0,861.0,1.0
1456,./corner_detector_dataset/images/alex_1664325654_1428392.jpg,-1609.0,-2159.0,-1399.0,-1579.0,-395.0,395.0,365.0,-365.0,0.0
1828,./corner_detector_dataset/images/javier_1664326460_1122813.jpg,-8208.0,-8854.0,-8850.0,-9336.0,562.0,-562.0,566.0,-566.0,0.0
817,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464873_0006652.jpg,-1376.0,-2634.0,-2742.0,-2760.0,746.0,-746.0,638.0,-638.0,1.0
1267,./corner_detector_dataset/images/alex_1664325740_2020679.jpg,-7907.0,-7657.0,-5071.0,-4475.0,-3009.0,3009.0,-423.0,423.0,0.0
752,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_936836.jpg,-5545.0,-5959.0,-5187.0,-5539.0,-389.0,389.0,383.0,-383.0,1.0
121,./corner_detector_dataset/images/josea_1664325243_8519797.jpg,-9161.0,-6635.0,-9157.0,-7309.0,335.0,-335.0,-2187.0,2187.0,1.0
699,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_8815527.jpg,-5157.0,-3211.0,-4979.0,-4783.0,697.0,-697.0,-1071.0,1071.0,1.0
876,./corner_detector_dataset/images/josea_1664327235_8580024.jpg,-9370.0,-9808.0,-8514.0,-9132.0,-766.0,766.0,528.0,-528.0,0.0
1344,./corner_detector_dataset/images/javier_1664326554_2333279.jpg,-7331.0,-7893.0,-7341.0,-8273.0,195.0,-195.0,747.0,-747.0,0.0
1040,./corner_detector_dataset/images/javier_1664326661_9883037.jpg,-7461.0,-7723.0,-5975.0,-6619.0,-1295.0,1295.0,453.0,-453.0,0.0
896,./corner_detector_dataset/images/alex_1664325655_905488.jpg,-8745.0,-8315.0,-9285.0,-8973.0,599.0,-599.0,-371.0,371.0,0.0
578,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_759876.jpg,-1744.0,-3694.0,-1658.0,-3536.0,-122.0,122.0,1914.0,-1914.0,1.0
855,./corner_detector_dataset/images/josea_1664326486_7251675.jpg,-6572.0,-6994.0,-7050.0,-7592.0,538.0,-538.0,482.0,-482.0,0.0
1502,./corner_detector_dataset/images/josea_1664325273_731425.jpg,-3453.0,-3427.0,-3709.0,-3621.0,225.0,-225.0,-57.0,57.0,0.0
38,./corner_detector_dataset/images/alex_1664325674_4030297.jpg,-5908.0,-7224.0,-1830.0,-7206.0,-2048.0,2048.0,3346.0,-3346.0,1.0
31,./corner_detector_dataset/images/alex_1664325631_0041459.jpg,-9122.0,-5582.0,-8996.0,-6572.0,432.0,-432.0,-2982.0,2982.0,1.0
1515,./corner_detector_dataset/images/josea_1664327172_426243.jpg,-4773.0,-3783.0,-4955.0,-4155.0,277.0,-277.0,-895.0,895.0,0.0
106,./corner_detector_dataset/images/josea_1664324974_5779881.jpg,-4155.0,-307.0,-4217.0,-2275.0,1015.0,-1015.0,-2895.0,2895.0,1.0
23,./corner_detector_dataset/images/alex_1664325584_600278.jpg,-7548.0,-6560.0,-7456.0,-7048.0,198.0,-198.0,-698.0,698.0,1.0
710,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_8925214.jpg,-1300.0,-1096.0,-1296.0,12.0,-556.0,556.0,-756.0,756.0,1.0
69,./corner_detector_dataset/images/javier_1664326577_1713333.jpg,-6451.0,-4041.0,-6261.0,-6021.0,895.0,-895.0,-1325.0,1325.0,1.0
1948,./corner_detector_dataset/images/javier_1664326723_9952357.jpg,-4551.0,-6449.0,-4551.0,-6415.0,-17.0,17.0,1881.0,-1881.0,0.0
1119,./corner_detector_dataset/images/javier_1664326459_7786605.jpg,-9999.0,-10701.0,-10659.0,-11391.0,675.0,-675.0,717.0,-717.0,0.0
1915,./corner_detector_dataset/images/javier_1664326673_572854.jpg,-5441.0,-5965.0,-5649.0,-5919.0,81.0,-81.0,397.0,-397.0,0.0
1127,./corner_detector_dataset/images/josea_1664325234_3250723.jpg,-8365.0,-6595.0,-8523.0,-8083.0,823.0,-823.0,-1105.0,1105.0,0.0
1190,./corner_detector_dataset/images/josea_1664325199_5281248.jpg,-4212.0,-4570.0,-4622.0,-4664.0,252.0,-252.0,200.0,-200.0,0.0
2046,./corner_detector_dataset/images/javier_1664326454_5323029.jpg,-7897.0,-8415.0,-8539.0,-8975.0,601.0,-601.0,477.0,-477.0,0.0
1270,./corner_detector_dataset/images/javier_1664326505_7473197.jpg,-8338.0,-8832.0,-8804.0,-9306.0,470.0,-470.0,498.0,-498.0,0.0
1173,./corner_detector_dataset/images/josea_1664326971_656332.jpg,-1905.0,-1489.0,-1901.0,-1623.0,65.0,-65.0,-347.0,347.0,0.0
1098,./corner_detector_dataset/images/josea_1664327298_816832.jpg,-1561.0,-1033.0,-561.0,-1319.0,-357.0,357.0,115.0,-115.0,0.0
1967,./corner_detector_dataset/images/javier_1664326760_360612.jpg,-3082.0,-3156.0,-3654.0,-4036.0,726.0,-726.0,228.0,-228.0,0.0
1242,./corner_detector_dataset/images/alex_1664325663_549156.jpg,-2860.0,-2278.0,-2892.0,-2418.0,86.0,-86.0,-528.0,528.0,0.0
1922,./corner_detector_dataset/images/josea_1664325668_7075026.jpg,-5959.0,-6535.0,-8503.0,-8849.0,2429.0,-2429.0,461.0,-461.0,0.0
1148,./corner_detector_dataset/images/javier_1664326686_1328478.jpg,-2954.0,-3252.0,-3002.0,-3064.0,-70.0,70.0,180.0,-180.0,0.0
265,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_4234612.jpg,-7332.0,-5728.0,-6668.0,-6176.0,-108.0,108.0,-1048.0,1048.0,1.0
1419,./corner_detector_dataset/images/josea_1664325048_3103516.jpg,-2752.0,-2990.0,-2806.0,-3044.0,54.0,-54.0,238.0,-238.0,0.0
1016,./corner_detector_dataset/images/alex_1664325499_4986281.jpg,-3302.0,-3172.0,-3254.0,-3084.0,-68.0,68.0,-150.0,150.0,0.0
1134,./corner_detector_dataset/images/josea_1664325499_4203174.jpg,-3706.0,-4134.0,-3988.0,-4444.0,296.0,-296.0,442.0,-442.0,0.0
1064,./corner_detector_dataset/images/josea_1664325198_976257.jpg,-1609.0,-2151.0,-1381.0,-1573.0,-403.0,403.0,367.0,-367.0,0.0
504,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_6641333.jpg,-1432.0,-1634.0,-1794.0,-1516.0,122.0,-122.0,-38.0,38.0,1.0
276,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_4404426.jpg,-937.0,-1749.0,-649.0,-1647.0,-195.0,195.0,905.0,-905.0,1.0
809,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_9936597.jpg,-2859.0,-3689.0,-3791.0,-4295.0,769.0,-769.0,667.0,-667.0,1.0
339,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_5032692.jpg,-2315.0,-4353.0,-2561.0,-5157.0,525.0,-525.0,2317.0,-2317.0,1.0
1634,./corner_detector_dataset/images/josea_1664325215_8646653.jpg,-3348.0,-3402.0,-3254.0,-3488.0,-4.0,4.0,144.0,-144.0,0.0
945,./corner_detector_dataset/images/josea_1664327055_993239.jpg,-1780.0,-1926.0,-2504.0,-2694.0,746.0,-746.0,168.0,-168.0,0.0
1656,./corner_detector_dataset/images/alex_1664325721_8783839.jpg,-4187.0,-4499.0,-4355.0,-4625.0,147.0,-147.0,291.0,-291.0,0.0
185,./corner_detector_dataset/images/josea_1664326547_1183019.jpg,-5433.0,-7459.0,-7541.0,-8745.0,1697.0,-1697.0,1615.0,-1615.0,1.0
798,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_9806948.jpg,-1998.0,-4556.0,-1668.0,-5518.0,316.0,-316.0,3204.0,-3204.0,1.0
930,./corner_detector_dataset/images/josea_1664325627_6726835.jpg,-8415.0,-8053.0,-9551.0,-9503.0,1293.0,-1293.0,-205.0,205.0,0.0
744,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_9268382.jpg,-2686.0,-3162.0,-1238.0,-2478.0,-1066.0,1066.0,858.0,-858.0,1.0
978,./corner_detector_dataset/images/alex_1664325627_8031304.jpg,-2975.0,-7427.0,-3675.0,-7529.0,401.0,-401.0,4153.0,-4153.0,0.0
1965,./corner_detector_dataset/images/javier_1664326587_5710528.jpg,-1300.0,-1256.0,-1196.0,-1204.0,-78.0,78.0,-18.0,18.0,0.0
61,./corner_detector_dataset/images/javier_1664326501_5925548.jpg,-8347.0,-5881.0,-8147.0,-6243.0,81.0,-81.0,-2185.0,2185.0,1.0
797,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_9806948.jpg,-1164.0,-2672.0,-970.0,-3234.0,184.0,-184.0,1886.0,-1886.0,1.0
1529,./corner_detector_dataset/images/josea_1664325547_4591882.jpg,-1871.0,-3409.0,-969.0,-3081.0,-615.0,615.0,1825.0,-1825.0,0.0
1787,./corner_detector_dataset/images/josea_1664325242_4555907.jpg,-9803.0,-10687.0,-9101.0,-10047.0,-671.0,671.0,915.0,-915.0,0.0
1960,./corner_detector_dataset/images/josea_1664325093_1990993.jpg,-3807.0,-2983.0,-4089.0,-3455.0,377.0,-377.0,-729.0,729.0,0.0
1974,./corner_detector_dataset/images/alex_1664325492_4825687.jpg,-7989.0,-8515.0,-8915.0,-9331.0,871.0,-871.0,471.0,-471.0,0.0
1872,./corner_detector_dataset/images/josea_1664325639_843055.jpg,-9853.0,-10387.0,-9125.0,-9689.0,-713.0,713.0,549.0,-549.0,0.0
1331,./corner_detector_dataset/images/javier_1664326579_2404685.jpg,-2079.0,-1705.0,-1675.0,-1403.0,-353.0,353.0,-323.0,323.0,0.0
193,./corner_detector_dataset/images/josea_1664326983_5410647.jpg,-3032.0,-6340.0,-2932.0,-6224.0,-108.0,108.0,3300.0,-3300.0,1.0
646,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_826698.jpg,-7461.0,-5377.0,-7429.0,-5919.0,255.0,-255.0,-1797.0,1797.0,1.0
33,./corner_detector_dataset/images/alex_1664325643_842152.jpg,-5761.0,-4929.0,-5707.0,-2537.0,-1223.0,1223.0,-2001.0,2001.0,1.0
1626,./corner_detector_dataset/images/javier_1664326504_561826.jpg,-6798.0,-9048.0,-7390.0,-9612.0,578.0,-578.0,2236.0,-2236.0,0.0
800,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_9846854.jpg,-2472.0,-3000.0,-1394.0,-3118.0,-480.0,480.0,1126.0,-1126.0,1.0
57,./corner_detector_dataset/images/javier_1664326482_9082792.jpg,-3874.0,-3080.0,-4014.0,-3172.0,116.0,-116.0,-818.0,818.0,1.0
938,./corner_detector_dataset/images/alex_1664325510_7082148.jpg,-6422.0,-6876.0,-6698.0,-7044.0,222.0,-222.0,400.0,-400.0,0.0
1461,./corner_detector_dataset/images/javier_1664326674_0888886.jpg,-5188.0,-4460.0,-4166.0,-3390.0,-1046.0,1046.0,-752.0,752.0,0.0
358,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_5202196.jpg,-3159.0,-6711.0,-2817.0,-6787.0,-133.0,133.0,3761.0,-3761.0,1.0
1069,./corner_detector_dataset/images/alex_1664325595_3920937.jpg,-6316.0,-6922.0,-5962.0,-6968.0,-154.0,154.0,806.0,-806.0,0.0
1724,./corner_detector_dataset/images/alex_1664325587_9747896.jpg,-7165.0,-6663.0,-8085.0,-7245.0,751.0,-751.0,-671.0,671.0,0.0
1370,./corner_detector_dataset/images/josea_1664325272_256933.jpg,-946.0,-2368.0,-2150.0,-2676.0,756.0,-756.0,974.0,-974.0,0.0
68,./corner_detector_dataset/images/javier_1664326575_1046376.jpg,-4485.0,-6887.0,-6695.0,-8059.0,1691.0,-1691.0,1883.0,-1883.0,1.0
1342,./corner_detector_dataset/images/josea_1664325682_098612.jpg,-3494.0,-3718.0,-3470.0,-3778.0,18.0,-18.0,266.0,-266.0,0.0
291,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_4553652.jpg,-1485.0,-1969.0,-1555.0,-1693.0,-103.0,103.0,311.0,-311.0,1.0
46,./corner_detector_dataset/images/alex_1664325715_1036067.jpg,-5433.0,-7459.0,-7541.0,-8745.0,1697.0,-1697.0,1615.0,-1615.0,1.0
923,./corner_detector_dataset/images/alex_1664325594_6438522.jpg,-10065.0,-10757.0,-10723.0,-11337.0,619.0,-619.0,653.0,-653.0,0.0
277,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_4404426.jpg,-1295.0,-2405.0,-907.0,-2271.0,-261.0,261.0,1237.0,-1237.0,1.0
2007,./corner_detector_dataset/images/javier_1664326588_6771462.jpg,-2211.0,-2501.0,-2247.0,-2499.0,17.0,-17.0,271.0,-271.0,0.0
2080,./corner_detector_dataset/images/javier_1664326750_734484.jpg,-7169.0,-7569.0,-7583.0,-7977.0,411.0,-411.0,397.0,-397.0,0.0
224,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_3536665.jpg,-3073.0,-1537.0,-3317.0,-3583.0,1145.0,-1145.0,-635.0,635.0,1.0
864,./corner_detector_dataset/images/josea_1664325233_7423732.jpg,-9317.0,-9975.0,-10791.0,-11303.0,1401.0,-1401.0,585.0,-585.0,0.0
381,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_5421333.jpg,-967.0,-1869.0,-899.0,-1739.0,-99.0,99.0,871.0,-871.0,1.0
1578,./corner_detector_dataset/images/javier_1664326493_7703888.jpg,-7532.0,-8958.0,-7956.0,-9286.0,376.0,-376.0,1378.0,-1378.0,0.0
364,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_5261762.jpg,-2555.0,-5815.0,-2137.0,-7043.0,405.0,-405.0,4083.0,-4083.0,1.0
933,./corner_detector_dataset/images/josea_1664325643_4514892.jpg,-2859.0,-2979.0,-2715.0,-2769.0,-177.0,177.0,87.0,-87.0,0.0
1024,./corner_detector_dataset/images/alex_1664325665_1089563.jpg,-1633.0,-1369.0,-1601.0,-1339.0,-31.0,31.0,-263.0,263.0,0.0
773,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_9577847.jpg,-248.0,-1406.0,-1716.0,-2018.0,1040.0,-1040.0,730.0,-730.0,1.0
1528,./corner_detector_dataset/images/josea_1664325391_3466551.jpg,-3953.0,-4177.0,-3507.0,-3793.0,-415.0,415.0,255.0,-255.0,0.0
66,./corner_detector_dataset/images/javier_1664326555_9956877.jpg,-6398.0,-4406.0,-7444.0,-4440.0,540.0,-540.0,-2498.0,2498.0,1.0
1203,./corner_detector_dataset/images/javier_1664326557_8177247.jpg,-7538.0,-8006.0,-7960.0,-8428.0,422.0,-422.0,468.0,-468.0,0.0
1055,./corner_detector_dataset/images/josea_1664326170_0271955.jpg,-2633.0,-2441.0,-2525.0,-2391.0,-79.0,79.0,-163.0,163.0,0.0
867,./corner_detector_dataset/images/alex_1664325664_8676572.jpg,-8925.0,-9249.0,-8293.0,-8787.0,-547.0,547.0,409.0,-409.0,0.0
28,./corner_detector_dataset/images/alex_1664325618_0459492.jpg,-5708.0,-7566.0,-7814.0,-8912.0,1726.0,-1726.0,1478.0,-1478.0,1.0
294,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_4583843.jpg,-2646.0,-2658.0,-1878.0,-1302.0,-1062.0,1062.0,-282.0,282.0,1.0
113,./corner_detector_dataset/images/josea_1664325125_9703627.jpg,-5914.0,-5514.0,-5554.0,-2930.0,-1472.0,1472.0,-1512.0,1512.0,1.0
245,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_3895426.jpg,-2898.0,-2244.0,-2818.0,-944.0,-690.0,690.0,-1264.0,1264.0,1.0
1022,./corner_detector_dataset/images/josea_1664326457_34031.jpg,-3086.0,-3006.0,-2978.0,-2886.0,-114.0,114.0,-86.0,86.0,0.0
1185,./corner_detector_dataset/images/josea_1664327308_3277984.jpg,-2127.0,-1411.0,-3045.0,-2231.0,869.0,-869.0,-765.0,765.0,0.0
980,./corner_detector_dataset/images/josea_1664325269_2029083.jpg,-4639.0,-6125.0,-9253.0,-5505.0,1997.0,-1997.0,-1131.0,1131.0,0.0
411,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_5713816.jpg,-5080.0,-3486.0,-5918.0,-3512.0,432.0,-432.0,-2000.0,2000.0,1.0
1699,./corner_detector_dataset/images/alex_1664325601_6486523.jpg,-3875.0,-4207.0,-4377.0,-4751.0,523.0,-523.0,353.0,-353.0,0.0
1952,./corner_detector_dataset/images/alex_1664325721_7552462.jpg,-3395.0,-3791.0,-3521.0,-3887.0,111.0,-111.0,381.0,-381.0,0.0
116,./corner_detector_dataset/images/josea_1664325219_5136464.jpg,-998.0,-3460.0,-2620.0,-3478.0,820.0,-820.0,1660.0,-1660.0,1.0
2024,./corner_detector_dataset/images/josea_1664327173_2510521.jpg,-4309.0,-4845.0,-4543.0,-5065.0,227.0,-227.0,529.0,-529.0,0.0
1750,./corner_detector_dataset/images/javier_1664326505_1409385.jpg,-6770.0,-8240.0,-10088.0,-7522.0,1300.0,-1300.0,-548.0,548.0,0.0
247,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_3895426.jpg,-4892.0,-3786.0,-4754.0,-1600.0,-1162.0,1162.0,-2130.0,2130.0,1.0
665,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_8476434.jpg,-444.0,-1620.0,-1198.0,-1634.0,384.0,-384.0,806.0,-806.0,1.0
751,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_9328225.jpg,-6521.0,-9143.0,-5795.0,-8847.0,-511.0,511.0,2837.0,-2837.0,1.0
1618,./corner_detector_dataset/images/javier_1664326463_6900628.jpg,-2954.0,-7112.0,-3328.0,-7898.0,580.0,-580.0,4364.0,-4364.0,0.0
1351,./corner_detector_dataset/images/josea_1664325681_7718434.jpg,-2438.0,-2686.0,-2514.0,-2774.0,82.0,-82.0,254.0,-254.0,0.0
92,./corner_detector_dataset/images/javier_1664326704_6982682.jpg,-7807.0,-6897.0,-7327.0,-7475.0,49.0,-49.0,-381.0,381.0,1.0
1405,./corner_detector_dataset/images/javier_1664326601_6823685.jpg,-1394.0,-1648.0,-876.0,-978.0,-594.0,594.0,178.0,-178.0,0.0
114,./corner_detector_dataset/images/josea_1664325167_1409023.jpg,-4485.0,-6887.0,-6695.0,-8059.0,1691.0,-1691.0,1883.0,-1883.0,1.0
1376,./corner_detector_dataset/images/javier_1664326664_0515838.jpg,-3683.0,-3479.0,-3607.0,-2781.0,-387.0,387.0,-515.0,515.0,0.0
254,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_4064963.jpg,-1755.0,-3499.0,-1617.0,-3535.0,-51.0,51.0,1831.0,-1831.0,1.0
429,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_5893345.jpg,-4074.0,-2040.0,-4404.0,-4770.0,1530.0,-1530.0,-834.0,834.0,1.0
